"Region","Country","AZE_ID","MapID","Type","SiteNameFi","Latitude","Longitude","NewSpeciesName","Scientific","Common_nam","Class","Order_","Family","IUCNCode","BirdLifeCode","2008_10__R","PercentProtectedWDPA","ProtectionWDPA","Protected","Protecte_1","AZE2005_si","2005_2009","AZE_site__","AZE2005_Tr","SitRedID","WDPA Site Code","IUCN Red List Link","BirdLife DZ Species Link","BirdLife DZ Site Link","Protected Planet Link","Field29"
"AMERICAS","Cuba",526,"CUB14",,"Santa Cruz del Norte",23.151882,-81.718572,,"Eleutherodactylus blairhedgesi",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56466,,,4,,,,"Santa Cruz del Norte",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56466/0",,,,
"AMERICAS","Cuba",564,"CUB15",,"Sierra Maestra (adjacent to Turquino National Park)",20.04793,-76.923528,,"Eleutherodactylus rivularis",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56920,,,5,,,,"Sierra Maestra (adjacent to Parque Nacional Turqui",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56920/0",,,,
"AMERICAS","Cuba",605,"CUB16",,"Topes de Collantes - Sierra de Trinidad",21.900169,-79.966922,,"Eleutherodactylus emiliae",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56578,,"EN",0,,,,"Sierra de Trinidad","0",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56578/0",,,,
"AMERICAS","Cuba",613,"CUB17",,"Turquino-Bayamesa",20.007779,-76.753066,,"Eleutherodactylus albipes",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56403,,,95,,,,"Parque Nacional Turquino and Parque National La Ba",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56403/0",,,,
"AMERICAS","Cuba",613,"CUB17",,"Turquino-Bayamesa",20.007779,-76.753066,,"Eleutherodactylus cubanus",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56541,,,95,,,,"Parque Nacional Turquino and Parque National La Ba",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56541/0",,,,
"AMERICAS","Cuba",613,"CUB17",,"Turquino-Bayamesa",20.007779,-76.753066,,"Eleutherodactylus glamyrus",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56616,,,95,,,,"Parque Nacional Turquino and Parque National La Ba",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56616/0",,,,
"AMERICAS","Cuba",613,"CUB17",,"Turquino-Bayamesa",20.007779,-76.753066,,"Eleutherodactylus jaumei",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56682,,,95,,,,"Parque Nacional Turquino and Parque National La Ba",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56682/0",,,,
"AMERICAS","Cuba",613,"CUB17",,"Turquino-Bayamesa",20.007779,-76.753066,,"Eleutherodactylus turquinensis",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",57019,,,95,,,,"Parque Nacional Turquino and Parque National La Ba",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57019/0",,,,
"AMERICAS","Mexico",309,"MEX36","Single Site","Los Tuxtlas",18.464148,-94.985948,,"Craugastor megalotympanum",,"AMPHIBIA","ANURA","CRAUGASTORIDAE",56753,,"CR",99,,"Protected","Reserva de la Bi¾sfera Sierra de Los Tuxtlas","Los Tuxtlas","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56753/0",,,,
"AMERICAS","Dominican Republic",447,"DOM2",,"Sierra de Baharuco",18.168148,-71.527322,,"Eleutherodactylus rufifemoralis",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56931,,,0,,,,"Parque Nacional Sierra de Bahoruco",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56931/0",,,,
"AMERICAS","Ecuador",7001,"ECU1","Single Site","1 km west of Loja",-3.997174,-79.22083,,"Rhinella amabilis",,"AMPHIBIA","ANURA","BUFONIDAE",54568,,,100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/54568/0",,,,
"AMERICAS","Ecuador",6,"ECU3","Single Site","Abra de Zamora",-3.987513,-79.131682,,"Gastrotheca psychrophila",,"AMPHIBIA","ANURA","AMPHIGNATHODONTIDAE",55355,,,77,,,,"Abra de Zamora",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55355/0",,,,
"AMERICAS","Ecuador",6,"ECU3","Single Site","Abra de Zamora",-3.987513,-79.131682,,"Pristimantis balionotus",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56450,,,77,,,,"Abra de Zamora",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56450/0",,,,
"AMERICAS","Ecuador",6,"ECU3","Single Site","Abra de Zamora",-3.987513,-79.131682,,"Pristimantis percultus",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56845,,,77,,,,"Abra de Zamora",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56845/0",,,,
"AMERICAS","Ecuador",6,"ECU3","Single Site","Abra de Zamora",-3.987513,-79.131682,,"Telmatobius cirrhacelis",,"AMPHIBIA","ANURA","CERATOPHRYIDAE",57331,,,77,,,,"Abra de Zamora",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57331/0",,,,
"AMERICAS","Ecuador",14,"ECU4","Single Site","Agua Rica",-2.959696,-78.409705,,"Phyllomedusa ecuatoriana",,"AMPHIBIA","ANURA","HYLIDAE",55851,,,0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/55851/0",,,,
"AMERICAS","Ecuador",9009,"ECU5","Single Site","Antisana Ecological Reserve and surrounding areas",-0.552897,-78.064061,,"Pristimantis acerus",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56389,,,92,,,,"RÝo Papallacta Valley",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56389/0",,,,
"AMERICAS","Ecuador",9009,"ECU5","Single Site","Antisana Ecological Reserve and surrounding areas",-0.552897,-78.064061,,"Pristimantis ignicolor",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56662,,,92,,,,"RÝo Papallacta Valley",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56662/0",,,,
"AMERICAS","Ecuador",9009,"ECU5","Single Site","Antisana Ecological Reserve and surrounding areas",-0.552897,-78.064061,,"Pristimantis lividus",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56723,,,92,,,,"RÝo Papallacta Valley",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56723/0",,,,
"AMERICAS","Colombia, Venezuela",541,"COL38, VEN10","Transboundary complex","Serranía de Perijá",9.718967,-72.98012,,"Metallura iracunda","Perija Metaltail","AVES","APODIFORMES","TROCHILIDAE",106002062,2062,"EN",89,,,,,,"Cerro Pintado; Parque Nacional Perijß",0,,,"http://www.iucnredlist.org/apps/redlist/details/106002062/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2062","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"AMERICAS","Haiti",327,"HTI4",,"Massif de la Selle",18.358334,-72.058631,,"Eleutherodactylus darlingtoni",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56549,,,1,,,,"Massif de la Selle I",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56549/0",,,,
"AMERICAS","Haiti",327,"HTI4",,"Massif de la Selle",18.358334,-72.058631,,"Eleutherodactylus glanduliferoides",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56618,,,1,,,,"Massif de la Selle II",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56618/0",,,,
"AMERICAS","Ecuador",46,"ECU6","Single Site","Azuay Basin",-2.475259,-79.214679,,"Atelopus onorei",,"AMPHIBIA","ANURA","BUFONIDAE",136173,,,0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136173/0",,,,
"AMERICAS","Ecuador",74,"ECU7","Single Site","Cabacera del Rio Baboso",0.92898,-78.317579,,"Andinophryne colomai",,"AMPHIBIA","ANURA","BUFONIDAE",54462,,,0,,,,"Cabacera del Rio Baboso",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54462/0",,,,
"AMERICAS","Ecuador",68,"ECU8","Single Site","Cashca Totoras Protected Forest",-1.743983,-78.925605,,"Pristimantis simonbolivari",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56965,,,75,,,,"Bosque Protector Cashca Totoras",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56965/0",,,,
"AMERICAS","Ecuador",9008,"ECU9","Single Site","Cayambe-Coca Ecological Reserve and surrouding areas",-0.032626,-77.831609,,"Centrolene pipilatum",,"AMPHIBIA","ANURA","CENTROLENIDAE",54933,,"EN",96,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/54933/0",,,,
"AMERICAS","Ecuador",9008,"ECU9","Single Site","Cayambe-Coca Ecological Reserve and surrouding areas",-0.032626,-77.831609,,"Nymphargus anomalus",,"AMPHIBIA","ANURA","CENTROLENIDAE",54946,,,96,,,,"RÝo Azuela",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54946/0",,,,
"AMERICAS","Ecuador",9008,"ECU9","Single Site","Cayambe-Coca Ecological Reserve and surrouding areas",-0.032626,-77.831609,,"Ranitomeya abdita",,"AMPHIBIA","ANURA","DENDROBATIDAE",55170,,,96,,,,"Volcßn Reventador",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55170/0",,,,
"AMERICAS","Mexico",309,"MEX36","Single Site","Los Tuxtlas",18.464148,-94.985948,,"Craugastor vulcani",,"AMPHIBIA","ANURA","CRAUGASTORIDAE",57050,,"EN",99,,"Protected","Reserva de la Bi¾sfera Sierra de Los Tuxtlas","Los Tuxtlas","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57050/0",,,,
"AMERICAS","Colombia, Venezuela",541,"COL38, VEN10","Transboundary complex","Serranía de Perijá",9.718967,-72.98012,"Yes","Asthenes perijana","Perija Thistletail","AVES","PASSERIFORMES","FURNARIIDAE",106004828,4828,"EN",89,,,,,,"Cerro Pintado; Parque Nacional Perijß",0,,,"http://www.iucnredlist.org/apps/redlist/details/106004828/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=4828","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"AMERICAS","Ecuador",9004,"ECU12","Single Site","El Angel-Cerro Golondrinas and surrounding areas",0.786072,-78.015575,,"Atelopus lynchi",,"AMPHIBIA","ANURA","BUFONIDAE",54524,,"CR",58,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/54524/0",,,,
"AMERICAS","Ecuador",199,"ECU13","Single Site","Guaranda, Gallo Rumi",-1.58791,-78.984255,,"Atelopus guanujo",,"AMPHIBIA","ANURA","BUFONIDAE",54515,,,0,,,,"Guaranda, Gallo Rumi",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54515/0",,,,
"AMERICAS","Honduras",349,"HND8","Single Site","Monta±a Santa Bßrbara National Park",14.935519,-88.121819,,"Nototriton limnospectator",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59297,,,70,,,,"Parque Nacional Montana de Santa Barbara",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59297/0",,,,
"AMERICAS","Ecuador",241,"ECU15","Single Site","Isla Floreana",-1.290844,-90.43441,,"Camarhynchus pauper","Medium Tree-finch","AVES","PASSERIFORMES","EMBERIZIDAE",106009609,9609,"CR",98,,,,,,,0,14663,,"http://www.iucnredlist.org/apps/redlist/details/106009609/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9609","http://www.birdlife.org/datazone/sitefactsheet.php?id=14663",,
"AMERICAS","Colombia",435,"COL24","Single Site","Munchique Natural National Park",2.692493,-77.008498,,"Atelopus longibrachius",,"AMPHIBIA","ANURA","BUFONIDAE",54521,,,89,,,,"Parque Nacional Natural Munchique",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54521/0",,,,
"AMERICAS","Ecuador",295,"ECU17","Single Site","Laguna Toreadora",-2.770173,-79.242083,,"Atelopus nanay",,"AMPHIBIA","ANURA","BUFONIDAE",54532,,,100,,,,"Laguna Toreadora",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54532/0",,,,
"AMERICAS","Ecuador",296,"ECU18","Single Site","Las Guardias",-1.846991,-78.966653,,"Atelopus arthuri",,"AMPHIBIA","ANURA","BUFONIDAE",54490,,"CR",0,,,,,"0",,0,,,"http://www.iucnredlist.org/apps/redlist/details/54490/0",,,,
"AMERICAS","Ecuador",307,"ECU19","Single Site","Loreto",-0.412884,-77.174631,,"Nymphargus laurae",,"AMPHIBIA","ANURA","CENTROLENIDAE",135996,,,100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/135996/0",,,,
"AMERICAS","Ecuador",488,"ECU20","Single Site","Los Illinizas Ecological Reserve and surrouding areas",-0.662392,-78.957332,,"Centrolene gemmatum",,"AMPHIBIA","ANURA","CENTROLENIDAE",54912,,,89,,,,"Reserva Ecologica Los Illinizas",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54912/0",,,,
"AMERICAS","Ecuador",488,"ECU20","Single Site","Los Illinizas Ecological Reserve and surrouding areas",-0.662392,-78.957332,,"Hyloscirtus ptychodactylus",,"AMPHIBIA","ANURA","HYLIDAE",55617,,"CR",89,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/55617/0",,,,
"AMERICAS","Ecuador",489,"ECU21","Single Site","Mache Chindul Ecological Reserve and surrouding areas",0.418385,-79.802339,,"Cochranella mache",,"AMPHIBIA","ANURA","CENTROLENIDAE",61764,,,100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61764/0",,,,
"AMERICAS","Ecuador",339,"ECU22","Single Site","Mindo and western foothills of Volcan Pichincha",-0.097692,-78.707015,,"Pristimantis hamiotae",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56646,,,20,,,,"Estribaciones Occidentales del Pichincha",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56646/0",,,,
"AMERICAS","Colombia",435,"COL24","Single Site","Munchique Natural National Park",2.692493,-77.008498,,"Gastrotheca trachyceps",,"AMPHIBIA","ANURA","AMPHIGNATHODONTIDAE",55362,,,89,,,,"Parque Nacional Natural Munchique",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55362/0",,,,
"AMERICAS","Ecuador",502,"ECU24","Single Site","Rio Toachi-Chiriboga and surrounding areas",-0.375634,-78.775903,,"Pristimantis dissimulatus",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56565,,"EN",30,,,,,"0",,0,,,"http://www.iucnredlist.org/apps/redlist/details/56565/0",,,,
"AMERICAS","Ecuador",502,"ECU24","Single Site","Rio Toachi-Chiriboga and surrounding areas",-0.375634,-78.775903,,"Pristimantis eugeniae",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56591,,"EN",30,,,,,"0",,0,,,"http://www.iucnredlist.org/apps/redlist/details/56591/0",,,,
"AMERICAS","Ecuador",502,"ECU24","Single Site","Rio Toachi-Chiriboga and surrounding areas",-0.375634,-78.775903,,"Pristimantis sobetes",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56971,,"EN",30,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/56971/0",,,,
"AMERICAS","Ecuador",583,"ECU25","Single Site","Sumaco Napo Galeras and surrouding areas",-0.397565,-77.555469,,"Hyloscirtus staufferorum",,"AMPHIBIA","ANURA","HYLIDAE",55663,,"EN",98,,,,,"0",,0,,,"http://www.iucnredlist.org/apps/redlist/details/55663/0",,,,
"AMERICAS","Mexico",309,"MEX36","Single Site","Los Tuxtlas",18.464148,-94.985948,,"Pseudoeurycea orchimelas",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59290,,"EN",99,,"Protected","Reserva de la Bi¾sfera Sierra de Los Tuxtlas","Northern slopes of Sierra de Juarez","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59290/0",,,,
"AMERICAS","Colombia",435,"COL24","Single Site","Munchique Natural National Park",2.692493,-77.008498,,"Pristimantis cacao",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56484,,,89,,,,"Parque Nacional Natural Munchique",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56484/0",,,,
"AMERICAS","Ecuador",667,"ECU28","Single Site","Yungilla",-1.407452,-78.425053,,"Pristimantis pastazensis",,"AMPHIBIA","ANURA","STRABOMANTIDAE",56832,,,0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/56832/0",,,,
"AMERICAS","Mexico",309,"MEX36","Single Site","Los Tuxtlas",18.464148,-94.985948,,"Thorius narismagnus",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59420,,"CR",99,,"Protected","Reserva de la Bi¾sfera Sierra de Los Tuxtlas","Los Tuxtlas","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59420/0",,,,
"AMERICAS","El Salvador, Honduras",1101,"SLV1, HND4","Transboundary complex","El Pital",14.359035,-89.084325,,"Bolitoglossa synoria",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59213,,"CR",26,,,,"Cerro El Pital",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59213/0",,,,
"AMERICAS","Guadeloupe",328,"GLP1",,"Massif forestier de l'le de Basse Terre and surrounding areas",16.14136,-61.68595,,"Eleutherodactylus barlagnei",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56451,,"EN",35,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/56451/0",,,,
"AMERICAS","Guadeloupe",328,"GLP1",,"Massif forestier de l'le de Basse Terre and surrounding areas",16.14136,-61.68595,,"Eleutherodactylus pinchoni",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56860,,,35,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/56860/0",,,,
"AMERICAS","Guatemala",96,"GTM1","Single Site","Cerro del Mono",14.961563,-89.26862,,"Cryptotriton monzoni",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",54360,,,67,,,,"Cerro del Mono",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54360/0",,,,
"AMERICAS","Guatemala",144,"GTM2","Single Site","Cuilco",15.642297,-91.876921,,"Ptychohyla macrotympanum",,"AMPHIBIA","ANURA","HYLIDAE",55914,,,0,,,,"La Cumbre",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55914/0",,,,
"AMERICAS","Guatemala",164,"GTM3","Single Site","El Mudo- Alzate-Cerro Miramundo",14.442227,-90.133742,,"Pseudoeurycea exspectata",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59376,,,10,,,,"Miramundo",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59376/0",,,,
"AMERICAS","Guatemala",200,"GTM4","Complex","Guatemalan/Mexican Pacific Coastal Mountains",14.896352,-91.797243,,"Dendrotriton bromeliacius",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59237,,"CR",16,,"Uncertain","Said to be recorded from the 'Quetzal Reserve' clo",,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/59237/0",,,,
"AMERICAS","Guatemala",200,"GTM4","Complex","Guatemalan/Mexican Pacific Coastal Mountains",14.896352,-91.797243,,"Oedipina stenopodia",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59324,,,16,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/59324/0",,,,
"AMERICAS","Guatemala",200,"GTM4","Complex","Guatemalan/Mexican Pacific Coastal Mountains",14.896352,-91.797243,,"Juniperus standleyi",,"CONIFEROPSIDA","CONIFERALES","CUPRESSACEAE",32501,,"EN",16,,"Uncertain","Uncertain",,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/32501/0",,,,
"AMERICAS","Guatemala",9016,"GTM5","Single Site","Montanas Los Ageles-Soloma-Todos Santos Cucumatanes",15.78485,-91.459564,,"Bradytriton silus",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59220,,,3,,,,"Eastern slopes of Sierra de los Cuchumatanes",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59220/0",,,,
"AMERICAS","Guatemala",9016,"GTM5","Single Site","Montanas Los Ageles-Soloma-Todos Santos Cucumatanes",15.78485,-91.459564,,"Exerodonta perkinsi",,"AMPHIBIA","ANURA","HYLIDAE",55595,,,3,,,,"Northern slopes of Sierra de los Cuchumatanes",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55595/0",,,,
"AMERICAS","Guatemala",9016,"GTM5","Single Site","Montanas Los Ageles-Soloma-Todos Santos Cucumatanes",15.78485,-91.459564,,"Ptychohyla dendrophasma",,"AMPHIBIA","ANURA","HYLIDAE",55465,,,3,,,,"Quebrada Sancapech",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55465/0",,,,
"AMERICAS","Guatemala",9016,"GTM5","Single Site","Montanas Los Ageles-Soloma-Todos Santos Cucumatanes",15.78485,-91.459564,,"Peromyscus mayensis","Mayan Deer Mouse","MAMMALIA","RODENTIA","CRICETIDAE",16673,,"CR",3,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/16673/0",,,,
"AMERICAS","Guatemala",496,"GTM6","Single Site","Rio Chajmaic-Sierra Sta Cruz-Semuy and surrounding areas",15.7106,-89.458691,,"Craugastor trachydermus",,"AMPHIBIA","ANURA","CRAUGASTORIDAE",57013,,,0,,,,"Sierra de Santa Cruz",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57013/0",,,,
"AMERICAS","Guatemala",549,"GTM7","Single Site","Sierra Carral",15.432821,-88.62766,,"Cryptotriton wakei",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",54361,,,0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/54361/0",,,,
"AMERICAS","Guatemala",549,"GTM7","Single Site","Sierra Carral",15.432821,-88.62766,,"Nototriton brodiei",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",29426,,,0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/29426/0",,,,
"AMERICAS","Guatemala",657,"GTM8","Single Site","Yalijux",15.416429,-89.918911,,"Plectrohyla teuchestes",,"AMPHIBIA","ANURA","HYLIDAE",55887,,,2,,,,"Sierra de Xucaneb",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55887/0",,,,
"AMERICAS","Haiti",114,"HTI1",,"Citadel Laferriere and surrounding areas",19.555504,-72.347554,,"Eleutherodactylus poolei",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56874,,,0,,,,"Citadel Laferriere",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56874/0",,,,
"AMERICAS","Haiti",149,"HTI2",,"Dame-Marie",18.542896,-74.430607,,"Eleutherodactylus caribe",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56493,,,0,,,,"Dame-Marie",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56493/0",,,,
"AMERICAS","Haiti",325,"HTI3",,"Massif de la Hotte",18.403914,-74.030875,,"Eleutherodactylus amadeus",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56409,,,2,,,,"Massif de la Hotte",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56409/0",,,,
"AMERICAS","Haiti",325,"HTI3",,"Massif de la Hotte",18.403914,-74.030875,,"Eleutherodactylus apostates",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56428,,,2,,,,"Massif de la Hotte",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56428/0",,,,
"AMERICAS","Haiti",325,"HTI3",,"Massif de la Hotte",18.403914,-74.030875,,"Eleutherodactylus bakeri",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56449,,,2,,,,"Massif de la Hotte",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56449/0",,,,
"AMERICAS","Haiti",325,"HTI3",,"Massif de la Hotte",18.403914,-74.030875,,"Eleutherodactylus brevirostris",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56475,,,2,,,,"Massif de la Hotte",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56475/0",,,,
"AMERICAS","Haiti",325,"HTI3",,"Massif de la Hotte",18.403914,-74.030875,,"Eleutherodactylus chlorophenax",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56511,,,2,,,,"Massif de la Hotte",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56511/0",,,,
"AMERICAS","Haiti",325,"HTI3",,"Massif de la Hotte",18.403914,-74.030875,,"Eleutherodactylus corona",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56525,,,2,,,,"Massif de la Hotte",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56525/0",,,,
